Started: 2026-06-16T10:17:44.868009
Command: ./snec (cwd=/Users/arifchu/Desktop/GitHub/supernova_theory/snec/runs/model_variants/stripped_e0p5_ni050)


 ***********************************
 * Supernova Explosion Code (SNEC) *
 ***********************************

 Removing output directory contents: Data
 Using the Paczynski EOS!
 Profile file: profiles/stripped_star.short
 We have         1482 profile zones.
 We have         1482 composition profile zones.
************************************************************
 Operating in Thermal Bomb Mode  1
 Bomb energy is spread over =           33 points
 Total energy of the model =   -8.9562888629634544E+050  ergs
 Total energy of the bomb =    1.3956288862963454E+051  ergs
************************************************************
 composing opacity tables from OPAL (may take a few minutes)...
 finished composing opacity tables
      nt           time          dtime       max(rho)       shockpos
  273000   2.675383E+04   1.001697E-01   5.072978E+03   1.526273E+14
  274000   2.685397E+04   1.001366E-01   5.078329E+03   1.532153E+14
  275000   2.695411E+04   1.001830E-01   5.072986E+03   1.538033E+14
  276000   2.705429E+04   1.001755E-01   5.074280E+03   1.543916E+14
  277000   2.715446E+04   1.001695E-01   5.074905E+03   1.549798E+14
  278000   2.725464E+04   1.001632E-01   5.075406E+03   1.555681E+14
  279000   2.735480E+04   1.001451E-01   5.076375E+03   1.561563E+14
  280000   2.745496E+04   1.002007E-01   5.072531E+03   1.567445E+14
  281000   2.755516E+04   1.001722E-01   5.073521E+03   1.573328E+14
  282000   2.765531E+04   1.001546E-01   5.073950E+03   1.579210E+14
  283000   2.775551E+04   1.001996E-01   5.071452E+03   1.585094E+14
  284000   2.785568E+04   1.001413E-01   5.077255E+03   1.590976E+14
  285000   2.795585E+04   1.002233E-01   5.069698E+03   1.596859E+14
  286000   2.805606E+04   1.001619E-01   5.074170E+03   1.602743E+14
  287000   2.815623E+04   1.002134E-01   5.069166E+03   1.608625E+14
  288000   2.825647E+04   1.002544E-01   5.067272E+03   1.614512E+14
  289000   2.835669E+04   1.002095E-01   5.071391E+03   1.620398E+14
  290000   2.845691E+04   1.002183E-01   5.070602E+03   1.626283E+14
  291000   2.855713E+04   1.001860E-01   5.071799E+03   1.632168E+14
  292000   2.865732E+04   1.001929E-01   5.071691E+03   1.638052E+14
  293000   2.875754E+04   1.002640E-01   5.066616E+03   1.643937E+14
  294000   2.885776E+04   1.002021E-01   5.070709E+03   1.649823E+14
  295000   2.895799E+04   1.002501E-01   5.066394E+03   1.655709E+14
  296000   2.905822E+04   1.002029E-01   5.070753E+03   1.661596E+14
  297000   2.915844E+04   1.002469E-01   5.067424E+03   1.667482E+14
  298000   2.925869E+04   1.002153E-01   5.068568E+03   1.673369E+14
  299000   2.935889E+04   1.002168E-01   5.069462E+03   1.679253E+14
  300000   2.945913E+04   1.002596E-01   5.066241E+03   1.685140E+14
  301000   2.955936E+04   1.002163E-01   5.070900E+03   1.691027E+14
  302000   2.965958E+04   1.002164E-01   5.070375E+03   1.696912E+14
  303000   2.975981E+04   1.002057E-01   5.069625E+03   1.702798E+14
  304000   2.986001E+04   1.002013E-01   5.072001E+03   1.708683E+14
  305000   2.996022E+04   1.002600E-01   5.065329E+03   1.714569E+14
  306000   3.006046E+04   1.002167E-01   5.070175E+03   1.720456E+14
  307000   3.016067E+04   1.002073E-01   5.069708E+03   1.726341E+14
  308000   3.026090E+04   1.002022E-01   5.070013E+03   1.732227E+14
  309000   3.036110E+04   1.002019E-01   5.072319E+03   1.738112E+14
  310000   3.046131E+04   1.002364E-01   5.068432E+03   1.743998E+14
  311000   3.056153E+04   1.002171E-01   5.070118E+03   1.749883E+14
  312000   3.066175E+04   1.002434E-01   5.066780E+03   1.755770E+14
  313000   3.076200E+04   1.002407E-01   5.068445E+03   1.761658E+14
  314000   3.086224E+04   1.002248E-01   5.069975E+03   1.767545E+14
  315000   3.096247E+04   1.002175E-01   5.069323E+03   1.773431E+14
  316000   3.106268E+04   1.001984E-01   5.071784E+03   1.779317E+14
  317000   3.116288E+04   1.002408E-01   5.067400E+03   1.785202E+14
  318000   3.126311E+04   1.002161E-01   5.070002E+03   1.791089E+14
  319000   3.136330E+04   1.001808E-01   5.071636E+03   1.796973E+14
  320000   3.146352E+04   1.002269E-01   5.068715E+03   1.802860E+14
  321000   3.156372E+04   1.001883E-01   5.073279E+03   1.808745E+14
  322000   3.166393E+04   1.002510E-01   5.067392E+03   1.814630E+14
  323000   3.176416E+04   1.002158E-01   5.069942E+03   1.820517E+14
  324000   3.186436E+04   1.002111E-01   5.069366E+03   1.826402E+14
  325000   3.196459E+04   1.002366E-01   5.068947E+03   1.832289E+14
  326000   3.206480E+04   1.001868E-01   5.073084E+03   1.838175E+14
  327000   3.216500E+04   1.002082E-01   5.071416E+03   1.844060E+14
  328000   3.226521E+04   1.001983E-01   5.070718E+03   1.849946E+14
  329000   3.236541E+04   1.002275E-01   5.068459E+03   1.855831E+14
  330000   3.246566E+04   1.002373E-01   5.067608E+03   1.861719E+14
  331000   3.256586E+04   1.001960E-01   5.071182E+03   1.867604E+14
  332000   3.266608E+04   1.002314E-01   5.068743E+03   1.873491E+14
  333000   3.276629E+04   1.001900E-01   5.072844E+03   1.879377E+14
  334000   3.286650E+04   1.002519E-01   5.067238E+03   1.885263E+14
  335000   3.296675E+04   1.002230E-01   5.068908E+03   1.891151E+14
  336000   3.306697E+04   1.002390E-01   5.067043E+03   1.897037E+14
  337000   3.316723E+04   1.002687E-01   5.065343E+03   1.902926E+14
  338000   3.326747E+04   1.002279E-01   5.069837E+03   1.908814E+14
