time_h,M_g_snec,M_g_nakar_sari,nuLnu_g_snec_erg_s,nuLnu_g_nakar_sari_erg_s,ratio_nakar_sari_to_snec
4.02500606e+01,-1.17108233e+01,-1.36964631e+01,1.32109456e+40,8.22602151e+40,6.22667126e+00
4.02667731e+01,-1.17087365e+01,-1.36965912e+01,1.31855783e+40,8.22699149e+40,6.23938616e+00
4.02833700e+01,-1.17066657e+01,-1.36967182e+01,1.31604537e+40,8.22795386e+40,6.25202901e+00
4.03000844e+01,-1.17045818e+01,-1.36968460e+01,1.31352185e+40,8.22892236e+40,6.26477765e+00
4.03166822e+01,-1.17025139e+01,-1.36969727e+01,1.31102249e+40,8.22988327e+40,6.27745390e+00
4.03333983e+01,-1.17004328e+01,-1.36971003e+01,1.30851198e+40,8.23084998e+40,6.29023662e+00
4.03501147e+01,-1.16983532e+01,-1.36972277e+01,1.30600808e+40,8.23181602e+40,6.30303607e+00
4.03667136e+01,-1.16962896e+01,-1.36973541e+01,1.30352818e+40,8.23277459e+40,6.31576266e+00
4.03834272e+01,-1.16942131e+01,-1.36974812e+01,1.30103753e+40,8.23373858e+40,6.32859423e+00
4.04000219e+01,-1.16921518e+01,-1.36976073e+01,1.29856981e+40,8.23469504e+40,6.34135720e+00
4.04167331e+01,-1.16900771e+01,-1.36977342e+01,1.29609079e+40,8.23565753e+40,6.35422890e+00
4.04334456e+01,-1.16880035e+01,-1.36978610e+01,1.29361780e+40,8.23661903e+40,6.36711943e+00
4.04500433e+01,-1.16859456e+01,-1.36979867e+01,1.29116821e+40,8.23757312e+40,6.37993802e+00
4.04667603e+01,-1.16838742e+01,-1.36981133e+01,1.28870722e+40,8.23853339e+40,6.39286661e+00
4.04833611e+01,-1.16818186e+01,-1.36982388e+01,1.28626965e+40,8.23948607e+40,6.40572220e+00
4.05000789e+01,-1.16797499e+01,-1.36983651e+01,1.28382120e+40,8.24044450e+40,6.41868548e+00
4.05166803e+01,-1.16776969e+01,-1.36984904e+01,1.28139594e+40,8.24139559e+40,6.43157618e+00
4.05334000e+01,-1.16756306e+01,-1.36986165e+01,1.27895959e+40,8.24235268e+40,6.44457631e+00
4.05500050e+01,-1.16735784e+01,-1.36987416e+01,1.27654445e+40,8.24330212e+40,6.45751277e+00
4.05667283e+01,-1.16715128e+01,-1.36988674e+01,1.27411815e+40,8.24425765e+40,6.47055976e+00
4.05833364e+01,-1.16694628e+01,-1.36989923e+01,1.27171473e+40,8.24520592e+40,6.48353416e+00
4.06000633e+01,-1.16673994e+01,-1.36991179e+01,1.26930018e+40,8.24615982e+40,6.49661910e+00
4.06166761e+01,-1.16653514e+01,-1.36992425e+01,1.26690819e+40,8.24710650e+40,6.50963233e+00
4.06334039e+01,-1.16632905e+01,-1.36993679e+01,1.26450568e+40,8.24805906e+40,6.52275369e+00
4.06500139e+01,-1.16612454e+01,-1.36994923e+01,1.26212609e+40,8.24900390e+40,6.53580018e+00
4.06667392e+01,-1.16591874e+01,-1.36996174e+01,1.25973601e+40,8.24995446e+40,6.54895502e+00
4.06833447e+01,-1.16571454e+01,-1.36997415e+01,1.25736898e+40,8.25089754e+40,6.56203361e+00
4.07000639e+01,-1.16550893e+01,-1.36998664e+01,1.25499011e+40,8.25184620e+40,6.57522807e+00
4.07167792e+01,-1.16530349e+01,-1.36999910e+01,1.25261770e+40,8.25279364e+40,6.58843769e+00
4.07333744e+01,-1.16509966e+01,-1.37001147e+01,1.25026831e+40,8.25373362e+40,6.60156989e+00
4.07500833e+01,-1.16489456e+01,-1.37002391e+01,1.24790873e+40,8.25467931e+40,6.61481013e+00
4.07666714e+01,-1.16469108e+01,-1.37003624e+01,1.24557219e+40,8.25561704e+40,6.62797155e+00
4.07833717e+01,-1.16448634e+01,-1.37004864e+01,1.24322560e+40,8.25656044e+40,6.64124071e+00
4.08000692e+01,-1.16428177e+01,-1.37006104e+01,1.24088537e+40,8.25750302e+40,6.65452526e+00
4.08167644e+01,-1.16407735e+01,-1.37007342e+01,1.23855125e+40,8.25844437e+40,6.66782610e+00
4.08333422e+01,-1.16387446e+01,-1.37008569e+01,1.23623895e+40,8.25937835e+40,6.68105332e+00
4.08500369e+01,-1.16367015e+01,-1.37009805e+01,1.23391483e+40,8.26031825e+40,6.69439905e+00
4.08667306e+01,-1.16346598e+01,-1.37011039e+01,1.23159666e+40,8.26125713e+40,6.70776187e+00
4.08834214e+01,-1.16326197e+01,-1.37012271e+01,1.22928466e+40,8.26219497e+40,6.72114053e+00
4.09001111e+01,-1.16305810e+01,-1.37013503e+01,1.22697859e+40,8.26313208e+40,6.73453650e+00
4.09166847e+01,-1.16285577e+01,-1.37014724e+01,1.22469421e+40,8.26406185e+40,6.74785740e+00
4.09333781e+01,-1.16265211e+01,-1.37015953e+01,1.22239910e+40,8.26499732e+40,6.76129203e+00
4.09500744e+01,-1.16244853e+01,-1.37017181e+01,1.22010920e+40,8.26593230e+40,6.77474793e+00
4.09667731e+01,-1.16224505e+01,-1.37018409e+01,1.21782471e+40,8.26686672e+40,6.78822381e+00
4.09833528e+01,-1.16204306e+01,-1.37019626e+01,1.21556118e+40,8.26779333e+40,6.80162665e+00
4.10000469e+01,-1.16183973e+01,-1.37020850e+01,1.21328689e+40,8.26872568e+40,6.81514470e+00
4.10167397e+01,-1.16163653e+01,-1.37022073e+01,1.21101829e+40,8.26965729e+40,6.82868074e+00
4.10334328e+01,-1.16143345e+01,-1.37023295e+01,1.20875528e+40,8.27058787e+40,6.84223517e+00
4.10500100e+01,-1.16123189e+01,-1.37024507e+01,1.20651338e+40,8.27151120e+40,6.85571443e+00
4.10667044e+01,-1.16102903e+01,-1.37025727e+01,1.20426123e+40,8.27244041e+40,6.86930729e+00
4.10833981e+01,-1.16082630e+01,-1.37026945e+01,1.20201471e+40,8.27336867e+40,6.88291797e+00
4.11000908e+01,-1.16062370e+01,-1.37028162e+01,1.19977383e+40,8.27429594e+40,6.89654647e+00
4.11166672e+01,-1.16042263e+01,-1.37029369e+01,1.19755399e+40,8.27521611e+40,6.91009855e+00
4.11333619e+01,-1.16022012e+01,-1.37030584e+01,1.19532241e+40,8.27614207e+40,6.92377385e+00
4.11500592e+01,-1.16001766e+01,-1.37031797e+01,1.19309554e+40,8.27706711e+40,6.93747216e+00
4.11667589e+01,-1.15981528e+01,-1.37033010e+01,1.19087370e+40,8.27799163e+40,6.95119193e+00
4.11833444e+01,-1.15961439e+01,-1.37034213e+01,1.18867230e+40,8.27890919e+40,6.96483730e+00
4.12000494e+01,-1.15941217e+01,-1.37035424e+01,1.18646044e+40,8.27983220e+40,6.97859946e+00
4.12167586e+01,-1.15921001e+01,-1.37036633e+01,1.18425335e+40,8.28075476e+40,6.99238447e+00
4.12333553e+01,-1.15900932e+01,-1.37037834e+01,1.18206637e+40,8.28167046e+40,7.00609597e+00
4.12500733e+01,-1.15880728e+01,-1.37039042e+01,1.17986876e+40,8.28259186e+40,7.01992639e+00
4.12666769e+01,-1.15860673e+01,-1.37040240e+01,1.17769140e+40,8.28350613e+40,7.03368144e+00
4.12834000e+01,-1.15840468e+01,-1.37041446e+01,1.17550181e+40,8.28442632e+40,7.04756575e+00
4.13000094e+01,-1.15820411e+01,-1.37042643e+01,1.17333229e+40,8.28533941e+40,7.06137508e+00
4.13167406e+01,-1.15800217e+01,-1.37043847e+01,1.17115200e+40,8.28625822e+40,7.07530555e+00
4.13333594e+01,-1.15780169e+01,-1.37045042e+01,1.16899147e+40,8.28717022e+40,7.08916226e+00
4.13500978e+01,-1.15759988e+01,-1.37046244e+01,1.16682064e+40,8.28808806e+40,7.10313802e+00
4.13667181e+01,-1.15739960e+01,-1.37047437e+01,1.16467025e+40,8.28899833e+40,7.11703447e+00
4.13833358e+01,-1.15719944e+01,-1.37048628e+01,1.16252511e+40,8.28990782e+40,7.13094946e+00
4.14000675e+01,-1.15699801e+01,-1.37049826e+01,1.16037035e+40,8.29082289e+40,7.14497995e+00
4.14166803e+01,-1.15679808e+01,-1.37051015e+01,1.15823558e+40,8.29173037e+40,7.15893251e+00
4.14334078e+01,-1.15659674e+01,-1.37052210e+01,1.15608973e+40,8.29264340e+40,7.17301018e+00
4.14500147e+01,-1.15639694e+01,-1.37053396e+01,1.15396422e+40,8.29354920e+40,7.18700724e+00
4.14667336e+01,-1.15619590e+01,-1.37054589e+01,1.15182946e+40,8.29446016e+40,7.20111825e+00
4.14834469e+01,-1.15599502e+01,-1.37055779e+01,1.14970035e+40,8.29536996e+40,7.21524523e+00
4.15000386e+01,-1.15579570e+01,-1.37056961e+01,1.14759166e+40,8.29627248e+40,7.22928963e+00
4.15167433e+01,-1.15559512e+01,-1.37058149e+01,1.14547354e+40,8.29718036e+40,7.24345001e+00
4.15334458e+01,-1.15539465e+01,-1.37059335e+01,1.14336050e+40,8.29808711e+40,7.25762971e+00
4.15500292e+01,-1.15519571e+01,-1.37060512e+01,1.14126743e+40,8.29898675e+40,7.27172837e+00
4.15667264e+01,-1.15499539e+01,-1.37061696e+01,1.13916371e+40,8.29989190e+40,7.28595179e+00
4.15834197e+01,-1.15479514e+01,-1.37062879e+01,1.13706461e+40,8.30079572e+40,7.30019705e+00
4.16001094e+01,-1.15459503e+01,-1.37064060e+01,1.13497084e+40,8.30169868e+40,7.31445990e+00
4.16166811e+01,-1.15439641e+01,-1.37065231e+01,1.13289647e+40,8.30259463e+40,7.32864375e+00
4.16333686e+01,-1.15419650e+01,-1.37066410e+01,1.13081245e+40,8.30349580e+40,7.34294689e+00
4.16500564e+01,-1.15399667e+01,-1.37067587e+01,1.12873311e+40,8.30439623e+40,7.35727178e+00
4.16667436e+01,-1.15379693e+01,-1.37068763e+01,1.12665851e+40,8.30529599e+40,7.37161782e+00
4.16834322e+01,-1.15359727e+01,-1.37069938e+01,1.12458856e+40,8.30619492e+40,7.38598558e+00
4.17000067e+01,-1.15339904e+01,-1.37071104e+01,1.12253720e+40,8.30708682e+40,7.40027751e+00
4.17167008e+01,-1.15319932e+01,-1.37072277e+01,1.12047421e+40,8.30798451e+40,7.41470394e+00
4.17333972e+01,-1.15299964e+01,-1.37073450e+01,1.11841541e+40,8.30888157e+40,7.42915511e+00
4.17500942e+01,-1.15280003e+01,-1.37074620e+01,1.11636112e+40,8.30977763e+40,7.44362866e+00
4.17666722e+01,-1.15260192e+01,-1.37075782e+01,1.11432600e+40,8.31066667e+40,7.45802098e+00
4.17833653e+01,-1.15240252e+01,-1.37076951e+01,1.11228137e+40,8.31156124e+40,7.47253480e+00
4.18000567e+01,-1.15220323e+01,-1.37078118e+01,1.11024162e+40,8.31245460e+40,7.48706810e+00
4.18167461e+01,-1.15200403e+01,-1.37079283e+01,1.10820653e+40,8.31334719e+40,7.50162267e+00
4.18334344e+01,-1.15180492e+01,-1.37080448e+01,1.10617608e+40,8.31423909e+40,7.51619858e+00
4.18500050e+01,-1.15160725e+01,-1.37081603e+01,1.10416400e+40,8.31512371e+40,7.53069627e+00
4.18666917e+01,-1.15140814e+01,-1.37082765e+01,1.10214096e+40,8.31601374e+40,7.54532681e+00
4.18833783e+01,-1.15120911e+01,-1.37083926e+01,1.10012244e+40,8.31690313e+40,7.55997954e+00
4.19000669e+01,-1.15101013e+01,-1.37085087e+01,1.09810812e+40,8.31779178e+40,7.57465647e+00
4.19167600e+01,-1.15081117e+01,-1.37086246e+01,1.09609769e+40,8.31867974e+40,7.58935978e+00
4.19333406e+01,-1.15061363e+01,-1.37087396e+01,1.09410525e+40,8.31956107e+40,7.60398604e+00
4.19500425e+01,-1.15041471e+01,-1.37088553e+01,1.09210256e+40,8.32044816e+40,7.61874251e+00
4.19667469e+01,-1.15021584e+01,-1.37089710e+01,1.09010402e+40,8.32133431e+40,7.63352315e+00
4.19833369e+01,-1.15001840e+01,-1.37090857e+01,1.08812348e+40,8.32221376e+40,7.64822549e+00
4.20000472e+01,-1.14981949e+01,-1.37092012e+01,1.08613183e+40,8.32309895e+40,7.66306509e+00
4.20167633e+01,-1.14962051e+01,-1.37093166e+01,1.08414313e+40,8.32398338e+40,7.67793765e+00
4.20333689e+01,-1.14942292e+01,-1.37094310e+01,1.08217193e+40,8.32486126e+40,7.69273445e+00
4.20500967e+01,-1.14922395e+01,-1.37095463e+01,1.08019057e+40,8.32574497e+40,7.70766304e+00
4.20667122e+01,-1.14902638e+01,-1.37096606e+01,1.07822675e+40,8.32662182e+40,7.72251459e+00
4.20834492e+01,-1.14882744e+01,-1.37097757e+01,1.07625292e+40,8.32750425e+40,7.73749746e+00
4.21000681e+01,-1.14862997e+01,-1.37098898e+01,1.07429725e+40,8.32837982e+40,7.75239798e+00
4.21166833e+01,-1.14843260e+01,-1.37100039e+01,1.07234612e+40,8.32925441e+40,7.76731904e+00
4.21334122e+01,-1.14823396e+01,-1.37101185e+01,1.07038601e+40,8.33013401e+40,7.78236445e+00
4.21500203e+01,-1.14803664e+01,-1.37102322e+01,1.06844247e+40,8.33100664e+40,7.79733758e+00
4.21667408e+01,-1.14783805e+01,-1.37103466e+01,1.06648999e+40,8.33188451e+40,7.81243575e+00
4.21833389e+01,-1.14762370e+01,-1.37104601e+01,1.06438656e+40,8.33275486e+40,7.82869228e+00
4.22000486e+01,-1.14740716e+01,-1.37105741e+01,1.06226586e+40,8.33363044e+40,7.84514571e+00
4.22167547e+01,-1.14719075e+01,-1.37106881e+01,1.06015065e+40,8.33450519e+40,7.86162345e+00
4.22333403e+01,-1.14697598e+01,-1.37108011e+01,1.05805563e+40,8.33537263e+40,7.87800979e+00
4.22500397e+01,-1.14675982e+01,-1.37109148e+01,1.05595124e+40,8.33624528e+40,7.89453622e+00
4.22667356e+01,-1.14654378e+01,-1.37110283e+01,1.05385219e+40,8.33711712e+40,7.91108770e+00
4.22834289e+01,-1.14632778e+01,-1.37111417e+01,1.05175771e+40,8.33798794e+40,7.92766993e+00
4.23000031e+01,-1.14611327e+01,-1.37112542e+01,1.04968179e+40,8.33885169e+40,7.94417105e+00
4.23166933e+01,-1.14589734e+01,-1.37113673e+01,1.04759627e+40,8.33972086e+40,7.96081573e+00
4.23333825e+01,-1.14568150e+01,-1.37114804e+01,1.04551576e+40,8.34058923e+40,7.97748782e+00
4.23500703e+01,-1.14546575e+01,-1.37115933e+01,1.04344024e+40,8.34145653e+40,7.99418709e+00
4.23667558e+01,-1.14525012e+01,-1.37117061e+01,1.04137000e+40,8.34232308e+40,8.01091165e+00
4.23834414e+01,-1.14503456e+01,-1.37118187e+01,1.03930454e+40,8.34318901e+40,8.02766534e+00
4.24000122e+01,-1.14482056e+01,-1.37119305e+01,1.03725807e+40,8.34404790e+40,8.04433161e+00
4.24167036e+01,-1.14460508e+01,-1.37120430e+01,1.03520153e+40,8.34491239e+40,8.06114770e+00
4.24333978e+01,-1.14438948e+01,-1.37121554e+01,1.03314791e+40,8.34577640e+40,8.07800731e+00
4.24500936e+01,-1.14417389e+01,-1.37122677e+01,1.03109847e+40,8.34663954e+40,8.09490050e+00
4.24666714e+01,-1.14395991e+01,-1.37123791e+01,1.02906835e+40,8.34749580e+40,8.11170197e+00
4.24833647e+01,-1.14374451e+01,-1.37124911e+01,1.02702880e+40,8.34835741e+40,8.12864974e+00
4.25000575e+01,-1.14352919e+01,-1.37126031e+01,1.02499405e+40,8.34921816e+40,8.14562600e+00
4.25167503e+01,-1.14331395e+01,-1.37127149e+01,1.02296408e+40,8.35007800e+40,8.16263072e+00
4.25334433e+01,-1.14309878e+01,-1.37128266e+01,1.02093879e+40,8.35093724e+40,8.17966499e+00
4.25500189e+01,-1.14288521e+01,-1.37129374e+01,1.01893252e+40,8.35178974e+40,8.19660731e+00
4.25667103e+01,-1.14267016e+01,-1.37130489e+01,1.01691633e+40,8.35264717e+40,8.21370145e+00
4.25834019e+01,-1.14245504e+01,-1.37131602e+01,1.01490348e+40,8.35350398e+40,8.23083586e+00
4.26000947e+01,-1.14223998e+01,-1.37132715e+01,1.01289518e+40,8.35436023e+40,8.24800081e+00
4.26166731e+01,-1.14202647e+01,-1.37133819e+01,1.01090528e+40,8.35520958e+40,8.26507664e+00
4.26333711e+01,-1.14181149e+01,-1.37134930e+01,1.00890562e+40,8.35606438e+40,8.28230528e+00
4.26500717e+01,-1.14159656e+01,-1.37136040e+01,1.00691039e+40,8.35691868e+40,8.29956543e+00
4.26667728e+01,-1.14138169e+01,-1.37137149e+01,1.00491966e+40,8.35777210e+40,8.31685599e+00
4.26833567e+01,-1.14116841e+01,-1.37138248e+01,1.00294755e+40,8.35861873e+40,8.33405366e+00
4.27000589e+01,-1.14095368e+01,-1.37139355e+01,1.00096595e+40,8.35947078e+40,8.35140376e+00
4.27167625e+01,-1.14073887e+01,-1.37140461e+01,9.98987521e+39,8.36032212e+40,8.36879535e+00
4.27333511e+01,-1.14052556e+01,-1.37141557e+01,9.97026779e+39,8.36116667e+40,8.38610039e+00
4.27500572e+01,-1.14031081e+01,-1.37142661e+01,9.95056688e+39,8.36201658e+40,8.40355799e+00
4.27667650e+01,-1.14009612e+01,-1.37143764e+01,9.93091039e+39,8.36286593e+40,8.42104661e+00
4.27833581e+01,-1.13988297e+01,-1.37144857e+01,9.91143331e+39,8.36370838e+40,8.43844489e+00
4.28000711e+01,-1.13966836e+01,-1.37145958e+01,9.89186141e+39,8.36455631e+40,8.45599828e+00
4.28166700e+01,-1.13945529e+01,-1.37147050e+01,9.87246819e+39,8.36539784e+40,8.47346143e+00
4.28333867e+01,-1.13924078e+01,-1.37148149e+01,9.85298231e+39,8.36624434e+40,8.49107821e+00
4.28501036e+01,-1.13902632e+01,-1.37149247e+01,9.83353942e+39,8.36709014e+40,8.50872690e+00
4.28667044e+01,-1.13881326e+01,-1.37150336e+01,9.81426145e+39,8.36792945e+40,8.52629564e+00
4.28834228e+01,-1.13859876e+01,-1.37151431e+01,9.79489135e+39,8.36877384e+40,8.54401906e+00
4.29000247e+01,-1.13838584e+01,-1.37152518e+01,9.77570175e+39,8.36961151e+40,8.56164777e+00
4.29167439e+01,-1.13817149e+01,-1.37153611e+01,9.75642124e+39,8.37045449e+40,8.57943120e+00
4.29333464e+01,-1.13795870e+01,-1.37154696e+01,9.73731867e+39,8.37129085e+40,8.59712117e+00
4.29500644e+01,-1.13774452e+01,-1.37155787e+01,9.71812908e+39,8.37213206e+40,8.61496281e+00
4.29667806e+01,-1.13753043e+01,-1.37156877e+01,9.69898535e+39,8.37297256e+40,8.63283350e+00
4.29833781e+01,-1.13731794e+01,-1.37157958e+01,9.68002197e+39,8.37380649e+40,8.65060690e+00
4.30000919e+01,-1.13710392e+01,-1.37159046e+01,9.66095954e+39,8.37464518e+40,8.66854390e+00
4.30166894e+01,-1.13689139e+01,-1.37160125e+01,9.64206696e+39,8.37547742e+40,8.68639209e+00
4.30334028e+01,-1.13667746e+01,-1.37161210e+01,9.62308724e+39,8.37631486e+40,8.70439459e+00
4.30501128e+01,-1.13646365e+01,-1.37162294e+01,9.60415550e+39,8.37715118e+40,8.72242351e+00
4.30667025e+01,-1.13625145e+01,-1.37163369e+01,9.58540314e+39,8.37798073e+40,8.74035302e+00
4.30834064e+01,-1.13603786e+01,-1.37164451e+01,9.56656492e+39,8.37881539e+40,8.75843676e+00
4.31001097e+01,-1.13582437e+01,-1.37165531e+01,9.54777252e+39,8.37964920e+40,8.77654886e+00
4.31166961e+01,-1.13561243e+01,-1.37166603e+01,9.52915307e+39,8.38047630e+40,8.79456573e+00
4.31333992e+01,-1.13539908e+01,-1.37167681e+01,9.51044642e+39,8.38130861e+40,8.81273942e+00
4.31501011e+01,-1.13518564e+01,-1.37168758e+01,9.49176863e+39,8.38214018e+40,8.83095713e+00
4.31666861e+01,-1.13497378e+01,-1.37169827e+01,9.47326537e+39,8.38296493e+40,8.84907643e+00
4.31833878e+01,-1.13476050e+01,-1.37170901e+01,9.45467453e+39,8.38379488e+40,8.86735429e+00
4.32000886e+01,-1.13454730e+01,-1.37171975e+01,9.43612713e+39,8.38462417e+40,8.88566258e+00
4.32166717e+01,-1.13433569e+01,-1.37173040e+01,9.41775402e+39,8.38544660e+40,8.90387090e+00
4.32333706e+01,-1.13412268e+01,-1.37174112e+01,9.39929549e+39,8.38627412e+40,8.92223691e+00
4.32500692e+01,-1.13390975e+01,-1.37175182e+01,9.38088006e+39,8.38710101e+40,8.94063346e+00
4.32667692e+01,-1.13369688e+01,-1.37176252e+01,9.36250587e+39,8.38792708e+40,8.95906202e+00
4.32833531e+01,-1.13348547e+01,-1.37177312e+01,9.34429333e+39,8.38874662e+40,8.97740078e+00
4.33000556e+01,-1.13327254e+01,-1.37178380e+01,9.32598566e+39,8.38957142e+40,8.99590856e+00
4.33167581e+01,-1.13305968e+01,-1.37179446e+01,9.30771985e+39,8.39039546e+40,9.01444778e+00
4.33333442e+01,-1.13284839e+01,-1.37180504e+01,9.28962415e+39,8.39121284e+40,9.03288734e+00
4.33500461e+01,-1.13263570e+01,-1.37181568e+01,9.27144408e+39,8.39203534e+40,9.05148676e+00
4.33667478e+01,-1.13242309e+01,-1.37182631e+01,9.25330640e+39,8.39285717e+40,9.07011700e+00
4.33834492e+01,-1.13221057e+01,-1.37183693e+01,9.23521187e+39,8.39367796e+40,9.08877683e+00
4.34000342e+01,-1.13199960e+01,-1.37184746e+01,9.21728430e+39,8.39449243e+40,9.10733808e+00
4.34167361e+01,-1.13178724e+01,-1.37185806e+01,9.19927376e+39,8.39531204e+40,9.12605958e+00
4.34334372e+01,-1.13157477e+01,-1.37186865e+01,9.18128911e+39,8.39613063e+40,9.14482763e+00
4.34500192e+01,-1.13136390e+01,-1.37187915e+01,9.16347466e+39,8.39694270e+40,9.16349203e+00
4.34667164e+01,-1.13115165e+01,-1.37188972e+01,9.14557853e+39,8.39775981e+40,9.18231666e+00
4.34834144e+01,-1.13093946e+01,-1.37190027e+01,9.12772239e+39,8.39857611e+40,9.20117390e+00
4.35001153e+01,-1.13072732e+01,-1.37191081e+01,9.10990532e+39,8.39939172e+40,9.22006479e+00
4.35167014e+01,-1.13051672e+01,-1.37192128e+01,9.09225198e+39,8.40020114e+40,9.23885651e+00
4.35334050e+01,-1.13030471e+01,-1.37193180e+01,9.07451501e+39,8.40101557e+40,9.25781220e+00
4.35501092e+01,-1.13009277e+01,-1.37194231e+01,9.05681847e+39,8.40182909e+40,9.27679970e+00
4.35666972e+01,-1.12988230e+01,-1.37195275e+01,9.03927883e+39,8.40263636e+40,9.29569329e+00
4.35834022e+01,-1.12967034e+01,-1.37196324e+01,9.02164935e+39,8.40344872e+40,9.31475874e+00
4.36001083e+01,-1.12945844e+01,-1.37197372e+01,9.00405923e+39,8.40426007e+40,9.33385694e+00
4.36166983e+01,-1.12924810e+01,-1.37198413e+01,8.98663252e+39,8.40506519e+40,9.35285288e+00
4.36334067e+01,-1.12903634e+01,-1.37199459e+01,8.96912224e+39,8.40587545e+40,9.37201570e+00
4.36500003e+01,-1.12882611e+01,-1.37200497e+01,8.95177222e+39,8.40667922e+40,9.39107812e+00
4.36667131e+01,-1.12861446e+01,-1.37201542e+01,8.93433892e+39,8.40748805e+40,9.41030794e+00
4.36834275e+01,-1.12840287e+01,-1.37202586e+01,8.91694449e+39,8.40829635e+40,9.42957126e+00
4.37000256e+01,-1.12819285e+01,-1.37203621e+01,8.89971262e+39,8.40909823e+40,9.44873008e+00
4.37167406e+01,-1.12798124e+01,-1.37204663e+01,8.88238397e+39,8.40990491e+40,9.46807179e+00
4.37333397e+01,-1.12777119e+01,-1.37205696e+01,8.86521644e+39,8.41070541e+40,9.48730972e+00
4.37500578e+01,-1.12755972e+01,-1.37206736e+01,8.84796637e+39,8.41151096e+40,9.50671670e+00
4.37667789e+01,-1.12734829e+01,-1.37207774e+01,8.83075311e+39,8.41231568e+40,9.52615884e+00
4.37833856e+01,-1.12713839e+01,-1.37208805e+01,8.81369755e+39,8.41311431e+40,9.54549922e+00
4.38001108e+01,-1.12692709e+01,-1.37209842e+01,8.79656150e+39,8.41391804e+40,9.56500792e+00
4.38167208e+01,-1.12671732e+01,-1.37210871e+01,8.77958248e+39,8.41471523e+40,9.58441390e+00
4.38334492e+01,-1.12650614e+01,-1.37211906e+01,8.76252244e+39,8.41551747e+40,9.60398963e+00
4.38500575e+01,-1.12629648e+01,-1.37212933e+01,8.74561799e+39,8.41631336e+40,9.62346328e+00
4.38667808e+01,-1.12608537e+01,-1.37213965e+01,8.72862957e+39,8.41711387e+40,9.64311042e+00
4.38833850e+01,-1.12587585e+01,-1.37214990e+01,8.71180174e+39,8.41790793e+40,9.66264865e+00
4.39001039e+01,-1.12566496e+01,-1.37216020e+01,8.69489663e+39,8.41870688e+40,9.68235419e+00
4.39167022e+01,-1.12545569e+01,-1.37217042e+01,8.67815381e+39,8.41949932e+40,9.70194756e+00
4.39334131e+01,-1.12524508e+01,-1.37218070e+01,8.66133633e+39,8.42029624e+40,9.72170566e+00
4.39500022e+01,-1.12503609e+01,-1.37219089e+01,8.64468043e+39,8.42108679e+40,9.74135118e+00
4.39667050e+01,-1.12482576e+01,-1.37220114e+01,8.62795007e+39,8.42188211e+40,9.76116232e+00
4.39834042e+01,-1.12461556e+01,-1.37221138e+01,8.61126240e+39,8.42267625e+40,9.78100058e+00
4.40001008e+01,-1.12440532e+01,-1.37222161e+01,8.59460384e+39,8.42346969e+40,9.80088186e+00
4.40166786e+01,-1.12419665e+01,-1.37223175e+01,8.57810155e+39,8.42425689e+40,9.82065419e+00
4.40333714e+01,-1.12398663e+01,-1.37224196e+01,8.56152449e+39,8.42504860e+40,9.84059394e+00
4.40500619e+01,-1.12377673e+01,-1.37225215e+01,8.54498890e+39,8.42583952e+40,9.86056227e+00
4.40667506e+01,-1.12356694e+01,-1.37226233e+01,8.52849390e+39,8.42662977e+40,9.88056024e+00
4.40834367e+01,-1.12335727e+01,-1.37227250e+01,8.51204014e+39,8.42741907e+40,9.90058661e+00
4.41000033e+01,-1.12314919e+01,-1.37228259e+01,8.49574255e+39,8.42820192e+40,9.92050062e+00
4.41166853e+01,-1.12293975e+01,-1.37229273e+01,8.47936994e+39,8.42898964e+40,9.94058486e+00
4.41333686e+01,-1.12273031e+01,-1.37230287e+01,8.46302888e+39,8.42977672e+40,9.96070891e+00
4.41500558e+01,-1.12252081e+01,-1.37231300e+01,8.44671465e+39,8.43056306e+40,9.98087826e+00
4.41667472e+01,-1.12231136e+01,-1.37232312e+01,8.43043576e+39,8.43134902e+40,1.00010833e+01
4.41834406e+01,-1.12210198e+01,-1.37233324e+01,8.41419365e+39,8.43213448e+40,1.00213221e+01
4.42000153e+01,-1.12189417e+01,-1.37234326e+01,8.39810428e+39,8.43291333e+40,1.00414487e+01
4.42167044e+01,-1.12168502e+01,-1.37235335e+01,8.38194223e+39,8.43369698e+40,1.00617455e+01
4.42333914e+01,-1.12147599e+01,-1.37236343e+01,8.36582052e+39,8.43447994e+40,1.00820713e+01
4.42500764e+01,-1.12126708e+01,-1.37237350e+01,8.34973905e+39,8.43526189e+40,1.01024258e+01
4.42667611e+01,-1.12105826e+01,-1.37238355e+01,8.33369541e+39,8.43604313e+40,1.01228119e+01
